id,pred_frame,true_frame
428573|GCF_015831345.1|NZ_JADWYS010000001.1_cds_WP_196987404.1_3247|0|1,1,1
963426|None|JADYTY010000048.1_cds_MCF2601991.1_1640|0|1,1,1
746056|GCF_014290175.1|NZ_JACOOR010000007.1_cds_WP_186873791.1_2518|0|3,3,3
110344|None|JACXAE010000080.1_cds_MBD2775466.1_5205|0|1,1,1
11790|GCF_015561245.1|NZ_JADMTD010000013.1_cds_WP_064786919.1_431|0|1,1,1
699385|None|VZBS01000033.1_cds_MQN97860.1_714|0|3,3,3
77557|GCF_002865465.1|NZ_NIHP01000031.1_cds_WP_004841267.1_1958|0|2,2,2
159911|GCF_014353715.1|NZ_JACSXD010000015.1_cds_WP_187488688.1_1033|0|2,2,2
192132|None|SLWL01000001.1_cds_TCO15958.1_205|0|2,2,2
69196|None|CP102983.1_cds_WMC19561.1_102|0|3,3,3
187642|GCF_032164355.1|NZ_CP134402.1_cds_WP_031520269.1_2881|0|2,2,2
708495|None|MWUI01000004.1_cds_B2J73_03700_3073|0|-3,-2,-3
786154|GCF_036330325.1|NZ_JAZDRO010000004.1_cds_WP_330196653.1_2082|0|2,2,2
318110|None|CP039766.1_cds_QHR20597.1_229|0|1,1,1
98653|GCF_018128945.1|NZ_CP068393.1_cds_WP_093956143.1_748|0|3,-3,3
139357|None|VSFC01000033.1_cds_TYA55717.1_2744|0|3,3,3
88116|GCF_021043265.1|NZ_JAJNGV010000003.1_cds_WP_224553886.1_3213|0|1,1,1
982026|None|CP068393.1_cds_QUC67709.1_610|0S|-1,-1,-1
800805|GCF_040098005.1|NZ_JBBNNJ010000012.1_cds_WP_021750743.1_1133|0S|-3,-3,-3
797717|GCF_002893245.1|NZ_NJHY01000071.1_cds_WP_006278936.1_222|0S|3,3,3
556803|GCF_013283115.1|NZ_WBXW01000003.1_cds_WP_173486505.1_2192|0|1,1,1
687418|GCF_032670585.1|NZ_JAVQHL010000001.1_cds_WP_343080117.1_946|0|-3,-3,-3
144442|GCF_016587375.1|NZ_BNJG01000002.1_cds_WP_201372818.1_4574|0|2,2,2
621763|None|ANMO01000061.1_cds_EMB18206.1_1076|0|2,2,2
250509|None|AMZN01000033.1_cds_ELR71711.1_2158|0|-1,-1,-1
644727|None|CP070637.1_cds_UCH64989.1_2035|0|-3,-3,-3
242359|GCF_022602235.1|NZ_JAKZKG010000013.1_cds_WP_241596918.1_444|0|1,1,1
992323|GCF_028321695.1|NZ_JAQLXA010000025.1_cds_WP_022355510.1_882|0|1,1,1
611917|GCF_004359705.1|NZ_SDQI01000002.1_cds_WP_133418960.1_782|0S|-2,-2,-2
911507|GCF_033100255.1|NZ_CP136923.1_cds_WP_306394863.1_274|0|1,1,1
542348|GCF_026427675.1|NZ_CP107525.1_cds_WP_109536952.1_122|0|-1,-1,-1
158086|GCF_003843875.1|NZ_RKRF01000009.1_cds_WP_124222009.1_1822|0|2,2,2
19595|GCF_039529795.1|NZ_BAAANM010000016.1_cds_WP_275821801.1_4840|0SS|1,1,1
747162|GCF_000971155.1|NZ_BBLX01000010.1_cds_WP_062299286.1_485|0|-3,-3,-3
449420|GCF_014192335.1|NZ_JACHXU010000004.1_cds_WP_009095865.1_1465|0S|2,2,2
821300|None|SKFH01000013.1_cds_TCZ71359.1_1929|0S|-3,-3,-3
413793|GCF_021390335.1|NZ_JAJUXK010000004.1_cds_WP_233793135.1_3458|0S|3,3,3
138539|None|VSFC01000062.1_cds_TYA52402.1_2382|0|1,1,1
442180|GCF_003350065.1|NZ_QLKV01000002.1_cds_WP_114959487.1_1155|0S|1,1,1
238041|None|QVLY01000007.1_cds_RGE85634.1_2914|0|-2,-2,-2
314355|None|JANGBY010000004.1_cds_MCQ5150296.1_1363|0|3,3,3
493832|GCF_914768015.1|NZ_CAJZCF010000004.1_cds_WP_239349606.1_675|0|2,2,2
681815|None|SNAA01000001.1_cds_TDL84248.1_1343|0S|-3,-3,-3
684427|GCF_001705635.1|NZ_MDGV01000010.1_cds_WP_068506203.1_1335|0|-1,-1,-1
407899|GCF_001715105.1|NZ_KV765991.1_cds_WP_010320971.1_384|0|-3,-3,-3
265325|GCF_009810475.1|NZ_BLHI01000001.1_cds_WP_010874916.1_188|0|-2,-2,-2
813951|GCF_024461385.1|NZ_JANFZP010000015.1_cds_WP_032944059.1_763|0|3,3,3
265211|GCF_009810475.1|NZ_BLHI01000001.1_cds_WP_010874929.1_174|0|2,2,2
946893|GCF_009810735.1|NZ_BLFX01000003.1_cds_WP_015344932.1_172|0|3,3,3
255190|GCF_947487585.1|NZ_CANKXH010000001.1_cds_WP_271909839.1_258|0|1,1,1
881208|None|FOUA01000005.1_cds_SFM18767.1_1780|0S|-1,-1,-1
170771|GCF_003471195.1|NZ_QRIN01000003.1_cds_WP_118200069.1_1455|0S|1,1,1
839626|None|JAFBIN010000012.1_cds_MCF2555171.1_210|0|-3,-3,-3
828390|None|JABCUW010000006.1_cds_NMW81281.1_1133|0|3,3,3
696820|GCF_016862495.1|NZ_BONB01000045.1_cds_WP_116068845.1_5608|0|-2,-2,-2
449167|GCF_014192335.1|NZ_JACHXU010000002.1_cds_WP_184301377.1_518|0|2,2,2
245516|None|JADWYS010000001.1_cds_MBG9386977.1_587|0|-2,-2,-2
952893|None|JADYTY010000010.1_cds_MCF2600940.1_14|0|3,3,3
153899|None|JAYGHI010000020.1_cds_MEA5556141.1_1339|0S|3,3,3
284668|GCF_028737255.1|NZ_JAQZAN010000001.1_cds_WP_274229908.1_2228|0S|-3,-3,-3
778529|GCF_003473265.1|NZ_QRMN01000017.1_cds_WP_032938928.1_1083|0|-1,-1,-1
795649|GCF_028368535.1|NZ_JAQNCF010000029.1_cds_WP_195196755.1_1269|0|-1,-1,-1
480893|None|CP097970.1_cds_URQ67711.1_1065|0|-1,-1,-1
961489|None|JADYTY010000033.1_cds_MCF2601806.1_1357|0S|2,2,2
312730|None|PIWO01000009.1_cds_PKE58888.1_2205|0|3,3,3
1215|GCF_016583725.1|NZ_NRRT01000006.1_cds_WP_346014396.1_930|0|2,2,2
756838|None|JADYUQ010000037.1_cds_MCF2693895.1_1992|0|-3,-3,-3
10016|None|QOHR01000041.1_cds_REC53971.1_2274|0|-2,-2,-2
530522|GCF_024171895.1|NZ_JAMTCQ010000009.1_cds_WP_253862968.1_1235|0S|3,3,3
808327|GCF_000183185.1|NC_017509.1_cds_WP_044277987.1_272|0S|-1,-1,-1
571940|None|BMFC01000003.1_cds_GGC00669.1_1659|0SS|2,2,2
846555|None|WNJW01000018.1_cds_NEW68701.1_460|0|-1,-1,-1
857586|GCF_025532145.1|NZ_ARXS01000004.1_cds_WP_163126897.1_3219|0|3,3,3
624570|None|ANMO01000168.1_cds_EMB15609.1_3698|0|1,1,1
753954|None|BAABHM010000016.1_cds_GAA4709076.1_3471|0|-1,1,-1
786349|GCF_036330325.1|NZ_JAZDRO010000004.1_cds_WP_330196734.1_2162|0S|-3,-3,-3
33387|GCF_015903855.1|NZ_JACZDT010000006.1_cds_WP_197222998.1_3971|0|2,2,2
329361|None|BAAALH010000001.1_cds_GAA1118039.1_402|0|2,-2,2
28889|GCF_000382125.1|NZ_KB907546.1_cds_WP_083930682.1_39|0|2,2,2
546919|None|JBBKAR010000056.1_cds_MEJ8306770.1_4262|0S|3,3,3
44396|GCF_000238075.1|NZ_JH414504.1_cds_WP_009536659.1_809|0|-1,-1,-1
975696|None|CAUZLQ010000001.1_cds_CAK1222675.1_15|0|3,3,3
425085|GCF_009363255.1|NZ_CP045318.1_cds_WP_152450045.1_2240|0S|-1,-1,-1
405543|GCF_008690275.1|NZ_VWNE01000002.1_cds_WP_161987703.1_1433|0|-2,-2,-2
165380|None|JAASRU010000005.1_cds_NIK11814.1_1179|0|-3,-3,-3
725824|None|PIPY01000002.1_cds_RUO63052.1_862|0|1,1,1
369418|GCF_008630015.1|NZ_VWPJ01000005.1_cds_WP_246163782.1_3324|0S|1,1,1
259439|GCF_004343035.1|NZ_SMCQ01000016.1_cds_WP_066443528.1_2115|0|3,3,3
394068|GCF_017655785.1|NZ_CP040418.1_cds_WP_112788243.1_604|0|1,1,1
34744|GCF_021890905.1|NZ_JAKKWW010000030.1_cds_WP_050505377.1_1951|0|-2,-2,-2
717277|GCF_022805035.1|NZ_JAIXNG010000033.1_cds_WP_243215078.1_1713|0|1,1,1
173405|GCF_003471195.1|NZ_QRIN01000086.1_cds_WP_118201663.1_3002|0|1,1,1
519124|GCF_910576625.1|NZ_CAJTJM010000025.1_cds_WP_172676566.1_2038|0|1,1,1
271348|None|JAHVIX010000012.1_cds_MBY6096911.1_3796|0|3,3,3
676046|None|JAGFNY010000010.1_cds_MBW7570119.1_844|0|1,1,1
879194|None|JAJCHN010000007.1_cds_MCB7082777.1_2055|0|-2,-2,-2
595668|None|JAUDEF010000015.1_cds_MDM8285887.1_412|0S|-2,-2,-2
955564|None|JADYTY010000018.1_cds_MCF2601365.1_448|0S|1,1,1
200779|GCF_001932535.1|NZ_CP017810.1_cds_WP_015488667.1_3529|0|-1,-1,-1
439981|GCF_003319105.1|NZ_QOHH01000002.1_cds_WP_113832911.1_1768|0S|-2,-2,-2
368758|None|CAUZLH010000005.1_cds_CAK1239060.1_1103|0S|-1,-1,-1
900573|None|CP022987.1_cds_QAA94014.1_1832|0|-1,-1,-1
813901|GCF_024461385.1|NZ_JANFZP010000012.1_cds_WP_005843316.1_425|0|3,3,3
870670|None|CP050848.1_cds_QNN25325.1_307|0S|-1,-1,-1
279904|None|JADCLQ010000012.1_cds_MBF0648855.1_908|0S|-1,-1,-1
940804|GCF_000338295.1|NZ_ANMO01000080.1_cds_WP_008655025.1_1202|0|2,2,2
474559|GCF_003439255.1|NZ_QSVB01000005.1_cds_WP_270779775.1_2416|0|3,3,3
60174|None|CP116498.1_cds_WMC17358.1_113|0|3,3,3
653782|GCF_014640815.1|NZ_BMHM01000005.1_cds_WP_188639932.1_2571|0|-3,-3,-3
851211|None|JAKNEW010000006.1_cds_MCG4854781.1_2200|0|1,1,1
522476|None|NBAX01000002.1_cds_PNP96019.1_942|0|2,2,2
549569|None|JAAISP010000004.1_cds_NSJ03302.1_2385|0|-1,-1,-1
349174|None|JAVDSH010000001.1_cds_MDR6636660.1_282|0|-3,-3,-3
820212|GCF_009707485.1|NZ_CP046121.1_cds_WP_154685505.1_3389|0|1,1,1
117202|None|SPQY01000008.1_cds_KAB6718334.1_715|0|1,1,1
124842|GCF_021919345.1|NZ_CP089293.1_cds_WP_018779319.1_1619|0S|-3,-3,-3
334448|GCF_023668705.1|NZ_JAMOXJ010000003.1_cds_WP_154398054.1_3176|0|3,3,3
803560|None|JAYGIN010000014.1_cds_MEA5459963.1_2568|0|2,2,2
493796|GCF_914768015.1|NZ_CAJZCF010000003.1_cds_WP_239349457.1_586|0S|-3,-3,-3
294476|GCF_014698755.1|NZ_JACJTO010000003.1_cds_WP_242046775.1_2002|0|2,2,2
241880|GCF_022602235.1|NZ_JAKZKG010000010.1_cds_WP_099825894.1_20|0|1,1,1
494926|None|JACOOR010000005.1_cds_MBC5660018.1_1881|0S|-1,-1,-1
102287|GCF_018128945.1|NZ_CP068393.1_cds_WP_093957968.1_2573|0|2,2,2
380973|GCF_030284695.1|NZ_JASUZX010000001.1_cds_WP_017552080.1_303|0S|3,3,3
438000|GCF_012720095.1|NZ_VNWM01000005.1_cds_WP_169546460.1_3607|0|-2,-2,-2
494616|None|JACOOR010000002.1_cds_MBC5658965.1_810|0|3,3,3
192104|None|SLWL01000001.1_cds_TCO15937.1_184|0|-1,-1,-1
35511|GCF_011764425.1|NZ_BLPF01000001.1_cds_WP_173056291.1_2654|0S|3,3,3
291837|GCF_014698755.1|NZ_JACJTO010000013.1_cds_WP_190386162.1_494|0|2,2,2
759292|GCF_900205965.1|NZ_OAOF01000007.1_cds_WP_097004445.1_4868|0S|2,2,2
102766|GCF_018128945.1|NZ_CP068393.1_cds_WP_093957608.1_2806|0|1,1,1
747074|GCF_000971155.1|NZ_BBLX01000011.1_cds_WP_062299471.1_435|0S|-2,-2,-2
85561|None|CP102288.1_cds_UWP51200.1_1474|0|1,1,1
407307|GCF_001715105.1|NZ_KV765983.1_cds_WP_069097727.1_20|0|-2,-2,-2
339247|GCF_024436435.1|NZ_JAFMZP010000012.1_cds_WP_256013672.1_386|0|3,3,3
558980|None|QWGS01000007.1_cds_RIJ58137.1_187|0|-1,-1,-1
287918|None|FOYD01000001.1_cds_SFQ63293.1_3072|0|3,3,3
773047|GCF_030815145.1|NZ_JAUSWJ010000001.1_cds_WP_266284338.1_4288|0|1,1,1
198104|GCF_019375915.1|NZ_JAHXCT010000003.1_cds_WP_219480613.1_948|0|-2,-2,-2
703189|None|VZBS01000085.1_cds_MQN99133.1_2293|0|1,-1,1
666638|None|AQQV01000002.1_cds_ORE86942.1_1583|0|-1,1,-1
768151|GCF_002210105.1|NZ_AQQU01000007.1_cds_WP_088625247.1_4375|0S|-2,-2,-2
273633|None|CP014267.1_cds_AMF84606.1_504|0S|2,2,2
355061|GCF_030296595.1|NZ_AP027731.1_cds_QUE51_RS13945_2795|0S|1,1,1
124634|GCF_021919345.1|NZ_CP089293.1_cds_WP_018779570.1_896|0|3,3,3
33611|GCF_015903855.1|NZ_JACZDT010000009.1_cds_WP_197223214.1_4278|0|3,3,3
526095|GCF_002335745.1|NZ_NIST01000001.1_cds_WP_096188803.1_3348|0|1,1,1
639175|None|CP076020.1_cds_QWB99346.1_795|0|-1,-1,-1
715763|GCF_015356825.1|NZ_JAACYW010000542.1_cds_WP_194922149.1_8852|0|3,3,3
458288|None|CP081135.1_cds_UEL49204.1_1410|0|-3,-3,-3
642477|None|CP076020.1_cds_QWB99912.1_1391|0|-2,-2,-2
939473|GCF_003463485.1|NZ_QSDB01000130.1_cds_WP_003499683.1_784|0|-2,-2,-2
643357|GCF_017349315.1|NZ_JAFMPP010000003.1_cds_WP_231081595.1_2481|0|1,1,1
679178|None|JAGFNY010000057.1_cds_MBW7571113.1_1842|0|1,1,1
68431|None|CP102983.1_cds_WMC19707.1_50|0|-2,-2,-2
211976|None|JAQMTT010000049.1_cds_MDB9478093.1_819|0|-2,-2,-2
375714|None|FRBS01000007.1_cds_SHL93132.1_3265|0|-2,-2,-2
476|None|JARMTQ010000010.1_cds_MED3838820.1_1961|0|1,1,1
666390|None|AQQV01000001.1_cds_ORE89385.1_1176|0|3,3,3
288583|GCF_018333235.1|NZ_BORP01000003.1_cds_WP_212920829.1_1941|0|-1,-1,-1
329130|None|QRCT01000034.1_cds_RDU23173.1_2409|0|-2,-2,-2
747081|GCF_000971155.1|NZ_BBLX01000011.1_cds_WP_062299478.1_439|0|3,3,3
100113|GCF_018128945.1|NZ_CP068393.1_cds_WP_179217425.1_1480|0|-3,-3,-3
319711|None|CP039766.1_cds_QHR20718.1_362|0|2,2,2
35106|GCF_011764425.1|NZ_BLPF01000001.1_cds_WP_371872073.1_666|0SS|-1,-1,-1
363698|GCF_003336675.1|NZ_QPII01000011.1_cds_WP_114479754.1_752|0|3,3,3
91429|GCF_002128065.1|NZ_CP017332.1_cds_WP_010874976.1_649|0|-1,-1,-1
706143|GCF_014895535.1|NZ_JADBID010000001.1_cds_WP_091280640.1_544|0|2,2,2
991455|None|CP070743.1_cds_UCE63238.1_2027|0S|-1,-1,-1
873137|GCF_900454855.1|NZ_UGTJ01000001.1_cds_WP_115153311.1_1091|0|1,1,1
65225|None|JAVJIU010000004.1_cds_MDR5591319.1_2324|0S|1,1,1
444791|GCF_025907915.1|NZ_JAPAAF010000002.1_cds_WP_282590327.1_1849|0|3,3,3
788093|GCF_024648865.1|NZ_JANBBG010000004.1_cds_WP_258937371.1_1350|0|-3,-3,-3
55246|None|NHSA01000016.1_cds_MBK5910514.1_649|0|1,1,1
438464|None|BKZW01000001.1_cds_GER87659.1_1821|0|3,3,3
554292|GCF_013283115.1|NZ_WBXW01000001.1_cds_WP_173484909.1_720|0|-1,-1,-1
124748|GCF_021919345.1|NZ_CP089293.1_cds_WP_189075859.1_1297|0|-3,-3,-3
520651|GCF_000515395.1|NZ_KI911782.1_cds_WP_169738861.1_2469|0|-3,-3,-3
215161|GCF_016696765.1|NZ_CP065313.1_cds_WP_066593544.1_628|0|-2,-2,-2
985833|GCF_039539925.1|NZ_BAABEB010000012.1_cds_WP_344983887.1_2657|0|-3,-3,-3
186865|GCF_032164355.1|NZ_CP134402.1_cds_WP_313795586.1_2162|0S|-3,-3,-3
325282|GCF_902374315.1|NZ_CABKPP010000002.1_cds_WP_003506935.1_976|0S|3,3,3
502217|GCF_019550935.1|NZ_JAHWCK010000002.1_cds_WP_220346547.1_2596|0|2,2,2
473936|GCF_003439255.1|NZ_QSVB01000028.1_cds_DXB36_RS15395_1817|0|-1,-3,-1
651853|None|JAIXNG010000075.1_cds_MCJ0701840.1_2660|0S|-2,2,-2
740515|None|JAATEJ010000008.1_cds_NJP44340.1_6557|0|-1,-1,-1
83162|GCF_040097665.1|NZ_JBBNOA010000055.1_cds_WP_007836725.1_3334|0|3,3,3
112847|GCF_038396845.1|NZ_CP151587.1_cds_WP_341863758.1_1339|0|1,1,1
746800|GCF_000971155.1|NZ_BBLX01000013.1_cds_WP_062299817.1_249|0S|1,1,1
907291|GCF_029841305.1|NZ_JAOCEE010000015.1_cds_WP_011912013.1_1342|0|-2,2,-2
724607|None|PIPY01000010.1_cds_RUO58776.1_406|0|3,3,3
317983|None|CP039766.1_cds_QHR20589.1_219|0|2,2,2
181820|GCF_024205865.1|NZ_CP073801.1_cds_WP_101035916.1_43|0|2,2,2
286745|None|FOYD01000003.1_cds_SFQ77124.1_1448|0|3,3,3
20317|None|JALBUF010000003.1_cds_MCI0183214.1_2090|0|-1,-1,-1
721288|GCF_029674665.1|NZ_CP121308.1_cds_WP_034795064.1_1598|0S|-1,-1,-1
551857|GCF_011858205.1|NZ_QAEF01000001.1_cds_WP_167644516.1_3050|0S|-3,-3,-3
169979|GCF_003471195.1|NZ_QRIN01000002.1_cds_WP_118200041.1_1007|0|1,1,1
128664|GCF_003206475.1|NZ_NKUE01000016.1_cds_WP_110095131.1_570|0|-1,-1,-1
944736|None|CAJEWA010000006.1_cds_CAD2080654.1_1777|0|-2,-2,-2
228229|None|QVLY01000001.1_cds_RGE89642.1_636|0S|2,2,2
409414|GCF_000015325.1|NC_008752.1_cds_WP_011795840.1_2822|0|-1,-1,-1
342075|GCF_024436435.1|NZ_JAFMZP010000005.1_cds_WP_256012024.1_3554|0|-1,-3,-1
226413|None|QVLY01000001.1_cds_RGE89272.1_217|0|3,3,3
305584|GCF_025370715.1|NZ_JAMXEY010000007.1_cds_WP_261248838.1_5349|0|-3,3,-3
867900|GCF_014196455.1|NZ_JACIDS010000006.1_cds_WP_183400978.1_4300|0S|-3,-3,-3
60020|None|CP116498.1_cds_WMC17350.1_104|0SS|3,3,3
631186|GCF_900240845.1|NZ_OERU01000014.1_cds_C0982_RS10970_1865|0S|2,3,2
486866|None|JAQTIT010000002.1_cds_MDD1374081.1_99|0S|-2,-2,-2
639681|None|CP076020.1_cds_QWB99410.1_861|0|-2,-2,-2
114233|None|QXDL01000002.1_cds_RIH90851.1_1329|0|-1,-1,-1
99394|GCF_018128945.1|NZ_CP068393.1_cds_WP_093958468.1_1120|0|-2,-2,-2
754124|None|BAABHM010000017.1_cds_GAA4712705.1_3947|0|1,1,1
420383|None|CP072598.1_cds_QTO55654.1_1414|0|2,2,2
549152|None|JAAISP010000033.1_cds_NSJ05201.1_1737|0S|1,1,1
601485|None|JACJJP010000028.1_cds_MBM6717417.1_1351|0|2,2,2
661697|None|JAHOBK010000089.1_cds_MBV3178410.1_3526|0|1,1,1
73731|GCF_002865465.1|NZ_NIHP01000016.1_cds_WP_009244146.1_772|0|-2,-2,-2
57869|None|CP116498.1_cds_WMC17457.1_10|0|-1,-1,-1
439471|None|BKZW01000005.1_cds_GER91974.1_6136|0SSS|-1,-1,-1
203178|GCF_019125595.1|NZ_JAHOBK010000033.1_cds_WP_003538406.1_1976|0|3,3,3
60199|None|CP116498.1_cds_WMC17363.1_118|0|1,1,1
245818|None|JADWYS010000001.1_cds_MBG9387830.1_1450|0|-2,-2,-2
690327|None|JAPKNF010000003.1_cds_MCX5480963.1_3624|0S|1,1,1
414904|GCF_943193035.1|NZ_CALPCK010000001.1_cds_WP_251157935.1_295|0|3,3,3
685031|GCF_001705635.1|NZ_MDGV01000011.1_cds_WP_013983370.1_2121|0|-1,-1,-1
846935|None|WNJW01000002.1_cds_NEW67251.1_864|0|-3,-3,-3
968378|GCF_022419205.1|NZ_JAJOZU010000005.1_cds_WP_240126820.1_1978|0|3,3,3
511534|None|FQZA01000002.1_cds_SHI61873.1_2812|0|-3,-3,-3
4223|None|MKIR01000012.1_cds_OFI49663.1_1101|0|-3,-3,-3
374775|None|FRBS01000004.1_cds_SHL65784.1_2799|0|3,3,3
202718|None|JAJPGJ010000006.1_cds_MCY2903008.1_453|0|-2,-2,-2
886177|GCF_900108495.1|NZ_FNWT01000002.1_cds_WP_159443982.1_622|0|-3,-3,-3
21600|None|CP003281.1_cds_AFL86241.1_3569|0S|3,3,3
472772|GCF_003439255.1|NZ_QSVB01000012.1_cds_WP_005331549.1_674|0|3,3,3
612986|None|JANFXQ010000008.1_cds_MCQ4671519.1_3683|0|-2,-2,-2
142980|None|CP141026.1_cds_WQQ04277.1_343|0|-1,-1,-1
819014|GCF_009707485.1|NZ_CP046121.1_cds_WP_154684525.1_2178|0S|-1,-1,-1
545367|None|CYPW01000015.1_cds_CUH52192.1_1619|0SS|-3,3,-3
199893|GCF_001932535.1|NZ_CP017810.1_cds_WP_075273682.1_2050|0|-1,-1,-1
527263|None|CP137816.1_cds_WPB34233.1_2958|0S|-1,-1,-1
920750|None|JAAINW010000026.1_cds_NSE14311.1_1534|0|-3,-3,-3
828497|None|JABCUW010000008.1_cds_NMW81477.1_1341|0|2,-3,2
92884|None|JACZDT010000003.1_cds_MBH0170105.1_2677|0|-2,-2,-2
654334|None|JAQTIL010000005.1_cds_MDD1359939.1_204|0S|-3,-3,-3
987888|None|JAPFBT010000008.1_cds_MEC4746555.1_3709|0|2,2,2
300562|GCF_028327585.1|NZ_JAQMLR010000018.1_cds_WP_004840279.1_780|0S|2,2,2
292194|GCF_014698755.1|NZ_JACJTO010000015.1_cds_WP_190595363.1_683|0|1,1,1
589079|None|KE148312.1_cds_EHL11849.1_1903|0|-3,-3,-3
585787|GCF_000733835.1|NZ_JPOH01000001.1_cds_WP_031437749.1_3048|0|2,2,2
875411|GCF_900454855.1|NZ_UGTJ01000001.1_cds_WP_036927790.1_2301|0|2,2,2
58809|None|CP116498.1_cds_WMC17493.1_49|0|-1,-1,-1
960914|None|JADYTY010000002.1_cds_MCF2600381.1_1255|0|-3,-3,-3
595488|GCF_003385555.1|NZ_QOHR01000006.1_cds_WP_115979261.1_2664|0|2,2,2
860201|None|JAQTIQ010000001.1_cds_MDD1365916.1_43|0S|-1,3,-1
112233|GCF_002020875.1|NZ_MPRL01000099.1_cds_WP_078485065.1_3387|0|-1,-1,-1
249946|None|BJVG01000051.1_cds_GEL13986.1_1535|0|3,3,3
80989|GCF_002865465.1|NZ_NIHP01000008.1_cds_WP_101872177.1_3160|0|3,3,3
149058|GCF_012933545.1|NZ_JAADJU010000013.1_cds_WP_169404989.1_1303|0|-1,-1,-1
425925|GCF_015831345.1|NZ_JADWYS010000001.1_cds_WP_196984732.1_376|0|-1,-1,-1
614498|GCF_029834475.1|NZ_CP122407.1_cds_QC826_RS11670_2302|0|3,2,3
260810|None|CP002629.1_cds_AEB08396.1_497|0|2,2,2
745523|GCF_014290175.1|NZ_JACOOR010000004.1_cds_WP_186872202.1_1783|0|3,3,3
189968|None|CP049057.1_cds_QIE60425.1_2541|0|1,1,1
554036|GCF_013283115.1|NZ_WBXW01000001.1_cds_WP_173485094.1_569|0|2,2,2
421631|None|CP072598.1_cds_QTO53861.1_2960|0|1,1,1
999171|None|WKYU01000031.1_cds_MSB15243.1_2350|0|-1,-1,-1
593570|None|CP093337.1_cds_UNK36625.1_1755|0|-3,-3,-3
347462|None|CP107525.1_cds_UZW64678.1_216|0|2,2,2
782600|GCF_036330325.1|NZ_JAZDRO010000001.1_cds_WP_330195267.1_719|0|3,3,3
908405|GCF_014336955.1|NZ_QRAI01000001.1_cds_WP_187407951.1_255|0S|1,1,1
483511|GCF_003633755.1|NZ_RBIL01000001.1_cds_WP_121250574.1_2615|0|-1,-1,-1
994183|GCF_002075085.1|NZ_LKAS01000002.1_cds_WP_080872779.1_304|0S|-3,-3,-3
368393|GCF_003345255.1|NZ_CP029331.1_cds_WP_114650082.1_2514|0|2,2,2
913769|None|CP064782.1_cds_QWT49411.1_394|0|-2,-2,-2
725221|None|PIPY01000013.1_cds_RUO57894.1_627|0|-2,-2,-2
308488|None|PIWO01000010.1_cds_PKE58782.1_2|0|-2,-2,-2
75391|GCF_002865465.1|NZ_NIHP01000021.1_cds_CDL19_RS11525_1270|0|-1,-3,-1
450863|None|JANXLC010000001.1_cds_MDK1735259.1_221|0|3,3,3
805798|GCF_029542625.1|NZ_CP120733.1_cds_WP_277731537.1_2913|0S|-1,-1,-1
413825|GCF_021390335.1|NZ_JAJUXK010000004.1_cds_WP_233793100.1_3528|0S|1,1,1
613330|None|PKUQ01000001.1_cds_PLW79184.1_563|0S|-2,-2,-2
453620|GCF_011044175.1|NZ_CP049057.1_cds_WP_164679374.1_1425|0|-2,-2,-2
223541|GCF_001591945.1|NZ_BCVW01000001.1_cds_WP_066150738.1_669|0|-1,-1,-1
740873|GCF_039540275.1|NZ_BAABES010000008.1_cds_WP_197016233.1_3338|0S|2,2,2
428224|GCF_015831345.1|NZ_JADWYS010000001.1_cds_WP_196987056.1_2872|0|2,2,2
671265|GCF_011038955.1|NZ_JAAKED010000007.1_cds_WP_165052009.1_1978|0|2,2,2
836231|GCF_004342725.1|NZ_SMCP01000003.1_cds_WP_198362748.1_872|0|1,1,1
806637|None|JAATLK010000001.1_cds_NIZ46714.1_404|0|3,3,3
573218|None|BMFC01000005.1_cds_GGC07134.1_2479|0S|-3,-3,-3
906675|GCF_037056955.1|NZ_CP124281.1_cds_WP_021130275.1_3173|0|-3,-3,-3
616615|None|JAHUTS010000002.1_cds_MBV7296946.1_1759|0S|1,1,1
825399|None|GL891979.1_cds_EGJ99468.1_501|0|1,1,1
461424|None|RHRG01000002.1_cds_RRV99013.1_2029|0S|3,3,3
575086|None|BMFC01000013.1_cds_GGC17306.1_3724|0|2,2,2
124115|GCF_014646175.1|NZ_BMMY01000011.1_cds_WP_166103066.1_2892|0|-1,-1,-1
741468|GCF_011759385.1|NZ_JAARLY010000002.1_cds_WP_167170083.1_1378|0|1,1,1
628765|None|CP122397.1_cds_WGG46472.1_817|0S|2,2,2
995953|GCF_900660565.1|NZ_LR214993.1_cds_WP_011205991.1_556|0S|-3,-3,-3
118110|None|FNDK01000020.1_cds_SDI07895.1_124|0S|-2,-2,-2
682249|None|SNAA01000002.1_cds_TDL83662.1_1908|0|2,2,2
87445|None|SJPQ01000001.1_cds_TWT90490.1_867|0|-2,-2,-2
202796|None|JAJPGJ010000007.1_cds_MCY2903030.1_475|0SS|-3,-3,-3
787098|GCF_036330325.1|NZ_JAZDRO010000005.1_cds_WP_330197037.1_2464|0S|2,2,2
170192|GCF_003471195.1|NZ_QRIN01000022.1_cds_WP_118200752.1_1153|0S|3,3,3
845556|GCF_002288865.1|NZ_NTBI01000011.1_cds_WP_095541727.1_620|0|3,3,3
795690|GCF_028368535.1|NZ_JAQNCF010000002.1_cds_WP_117834433.1_1315|0|3,3,3
371763|None|FRBS01000001.1_cds_SHL16846.1_1214|0|-3,-3,-3
